,from_status,to_status,key,to_date,issue_type,project_key,parent_key,version,from_date,event_type,control_date
586,Resolved,Released,CART-904,1.2 Community Release,Story,CART,DAOS-4716,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-02 00:20:46-07:00,status_change,1.2 Community Release
587,Resolved,Released,CART-904,1.2 Community Release,Story,CART,DAOS-4716,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-02 00:20:46-07:00,status_change,1.2 Community Release
594,Resolved,Released,CART-904,1.2 Community Release,Story,CART,DAOS-4716,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-02 00:20:46-07:00,status_change,1.2 Community Release
595,Resolved,Released,CART-904,1.2 Community Release,Story,CART,DAOS-4716,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-02 00:20:46-07:00,status_change,1.2 Community Release
596,Resolved,Released,CART-904,1.2 Community Release,Story,CART,DAOS-4716,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-02 00:20:46-07:00,status_change,1.2 Community Release
603,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
604,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
605,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
609,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
610,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
611,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
615,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
616,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
617,Resolved,Released,CART-903,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-06-05 10:54:30-07:00,status_change,1.2 Community Release
621,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
622,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
623,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
630,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
631,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
632,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
639,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
640,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
641,Resolved,Released,CART-897,1.2 Community Release,Story,CART,CART-402,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-20 21:21:46-07:00,status_change,1.2 Community Release
702,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
703,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
704,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
708,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
709,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
710,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
714,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
715,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
716,Resolved,Released,CART-890,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 13:40:59-07:00,status_change,1.2 Community Release
720,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
721,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
722,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
747,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
748,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
749,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
774,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
775,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
776,Resolved,Released,CART-886,MS-160 DAOS PathForward Stabilization,Story,CART,CART-415,"MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization,MS-160 DAOS PathForward Stabilization",2020-06-01 07:17:32-07:00,status_change,MS-160 DAOS PathForward Stabilization
801,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
802,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
803,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
810,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
811,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
812,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
819,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
820,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
821,Resolved,Released,CART-874,2.2 Community Release,Story,CART,CART-622,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2021-10-21 08:54:10.081000-07:00,status_change,2.2 Community Release
828,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
829,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
830,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
837,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
838,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
839,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
846,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
847,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
848,Resolved,Released,CART-872,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-17 09:01:45-07:00,status_change,1.2 Community Release
855,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
856,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
857,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
858,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
859,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
860,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
861,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
862,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
863,Resolved,Released,CART-869,1.2 Community Release,Story,CART,CART-417,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 08:04:24-07:00,status_change,1.2 Community Release
864,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
865,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
866,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
867,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
868,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
869,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
870,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
871,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
872,Resolved,Released,CART-868,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-05-13 14:01:39-07:00,status_change,1.2 Community Release
873,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
874,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
875,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
876,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
877,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
878,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
879,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
880,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
881,Resolved,Released,CART-862,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:25:02-07:00,status_change,1.2 Community Release
882,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
883,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
884,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
891,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
892,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
893,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
900,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
901,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
902,Resolved,Released,CART-861,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-08-04 11:10:14-07:00,status_change,1.2 Community Release
909,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
910,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
911,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
912,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
913,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
914,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
915,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
916,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
917,Resolved,Released,CART-860,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-04-16 12:40:25-07:00,status_change,1.2 Community Release
918,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
919,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
920,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
921,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
922,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
923,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
924,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
925,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
926,Resolved,Released,CART-859,1.2 Community Release,Story,CART,CART-858,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-03-26 12:24:16-07:00,status_change,1.2 Community Release
927,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
928,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
929,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
930,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
931,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
932,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
933,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
934,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
935,Resolved,Released,CART-848,1.2 Community Release,Story,CART,,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-02-18 11:32:00-08:00,status_change,1.2 Community Release
936,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
937,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
938,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
948,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
949,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
950,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
960,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
961,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
962,Resolved,Released,CART-843,1.0 Community Release,Story,CART,,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-04-14 09:38:38-07:00,status_change,1.0 Community Release
972,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
973,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
974,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
984,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
985,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
986,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
996,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
997,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
998,Resolved,Released,CART-842,1.2 Community Release,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-09-22 09:08:09-07:00,status_change,1.2 Community Release
1008,Resolved,Released,CART-838,1.0 Community Release,Story,CART,CART-420,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-26 13:27:04-08:00,status_change,1.0 Community Release
1009,Resolved,Released,CART-838,1.0 Community Release,Story,CART,CART-420,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-26 13:27:04-08:00,status_change,1.0 Community Release
1010,Resolved,Released,CART-838,1.0 Community Release,Story,CART,CART-420,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-26 13:27:04-08:00,status_change,1.0 Community Release
1017,Resolved,Released,CART-838,1.0 Community Release,Story,CART,CART-420,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-26 13:27:04-08:00,status_change,1.0 Community Release
1018,Resolved,Released,CART-838,1.0 Community Release,Story,CART,CART-420,"1.0 Community Release,1.0 Community Release,1.0 Community Release",2020-01-26 13:27:04-08:00,status_change,1.0 Community Release
